user_id,movie_id,rating
13833,2762,3.5
46111,2716,5
26425,1653,4
58031,555,5
27720,32,3.5
3756,588,4
17123,4299,3
50881,34645,2
24549,1213,4.5
44724,164,4
9323,4446,3
58334,47,4
66846,261,5
9927,515,4
18364,308,4
34658,2898,3
32086,2644,3
48232,4375,4
13393,110,5
43699,33154,4.5
15000,25,5
34464,28,4
48085,45062,2
8474,1488,2
38745,1206,3.5
38455,778,4
24592,2959,4
36959,3578,4
8292,1291,5
426,2313,3.5
2291,3081,0.5
28543,1732,3
9666,5782,5
15619,3430,3
38275,2249,2
1650,2012,3
30158,5644,3
16502,2393,4
1050,440,3
5134,1231,5
47177,3555,1
19117,339,4
30732,32,3
58971,3269,2
55218,2409,3
46494,969,3
60309,508,3.5
22689,4239,4.5
9433,47,2.5
66525,605,4
43341,5266,3.5
47481,1941,3
17882,6331,4.5
1287,6,1
24342,541,4
67031,2918,3
3594,2355,3
7856,605,2
19482,32,3
43572,150,4
479,3544,5
4990,1125,3.5
57862,95,4
3226,2783,1
8383,2353,4
10799,237,4
41333,1247,3
3634,1036,3
41443,1485,5
43321,1265,4
15643,3471,4.5
71514,6226,4
47180,1028,3
19689,1210,5
51296,1912,3
66669,2517,4
65524,1321,4
20227,1617,5
19596,246,4
31854,7104,2
58592,5952,0.5
54328,1297,3
35168,7201,3.5
18922,1517,4
11758,2729,3
18762,810,0.5
24753,3219,4
14508,3809,4
11984,3827,3
62508,1264,5
30468,2571,5
14700,3035,5
57150,2460,3
68951,8636,3.5
61053,36517,4
33774,112,3
56665,224,3
20207,1248,5
24068,2169,2
63780,1693,4
36042,6,4.5
19995,663,4
31647,1176,3
26387,194,5
20927,1415,3
49781,318,5
21757,5712,3.5
33843,1479,2
53714,529,3.5
26687,31,5
20931,1262,5
30274,5010,3.5
28084,8784,1
9268,2142,4
4487,520,2.5
57070,247,4
78,2108,4
53305,296,2
49444,457,5
51556,1270,5
62421,329,2
3694,293,3
43386,4034,3
62527,2846,2
46819,2861,1
46576,3551,5
31072,253,3
23130,2,4
24195,3996,4.5
57047,1617,4
33111,858,4.5
41381,380,3
64020,326,4
7765,1639,5
25854,1225,3
23699,849,2
11243,1584,2
33978,6620,4.5
56175,2917,3
7081,2993,3
16056,260,3
63172,788,2
22198,44665,4
23471,1701,4
4585,300,3
35211,1343,4
48211,3072,5
45172,5788,4
21304,2621,0.5
47794,8983,2.5
50167,6299,3.5
45803,1401,3
52706,4262,5
9344,8874,2.5
49365,40278,3.5
37014,48385,4.5
42490,1917,3
69768,1009,2.5
52339,1241,4
3592,97,4
27560,5954,4.5
16897,1681,2
18323,3507,5
61255,913,5
69382,780,5
34995,470,0.5
34832,3698,1
31487,48738,4
10672,2353,4
50450,441,5
1203,2311,4
44129,180,2.5
62522,6245,4
45655,1370,3.5
13362,1104,3
30364,4306,5
15263,539,3
53167,553,3
23105,2202,5
64364,8528,2.5
64873,1200,4
71285,2113,2.5
24400,227,4
35319,1246,4.5
69714,7892,3.5
66978,2624,3
1041,589,4.5
53401,2672,3.5
9927,903,2.5
43143,2329,4
65123,31035,4
28324,31420,2.5
57702,3791,3
2553,425,4
20410,1584,4
10044,1288,4
47345,3016,4
60075,434,1
49759,51077,2.5
52878,589,2
9547,230,4
69702,2581,3.5
26846,1333,3.5
6799,32,3
61351,1287,3
53754,913,5
11361,1210,4
50718,1639,4
28022,4966,4.5
63612,4865,3
68457,7254,4.5
13613,4103,3.5
24827,780,4
41475,2763,1
28082,2115,3
2201,316,5
41530,2100,3
51821,3468,3
64159,4121,3
53210,494,5
70146,1219,4
71453,3744,3
14463,897,3
16940,5445,4
23737,260,5
27124,3909,3
59659,1762,4
30013,8665,4
33253,265,4
21424,3044,5
18179,40819,3
65056,1302,3.5
10151,1207,5
22430,3717,4.5
12961,1210,4.5
54520,2505,3
44693,1717,2
66651,2194,4
40612,2085,4.5
34049,589,2
12020,442,4
50212,903,5
56506,1023,4
21809,2396,4
59927,3147,4
52291,509,2
302,3717,3
6488,86,3
23238,5119,5
14292,194,2.5
13867,3117,2
38388,2467,3
18601,8376,5
10113,2100,1
64042,39,3
49841,2355,5
49194,2798,1
7674,1017,3
62593,5530,3.5
33892,329,4
17977,1961,4.5
14153,5208,4.5
4234,4873,5
36957,1501,3
39971,899,4
7247,784,0.5
34766,475,5
5039,281,3
52966,7254,4
26306,516,1.5
11494,5411,5
71111,593,4
50014,3408,4
69739,926,4
65542,592,2
30739,4734,4.5
5913,2872,3.5
60498,174,3
64109,4975,3.5
31451,800,4
56534,7,3
68759,2144,3.5
44294,8533,2.5
33847,4896,1
58166,37741,3.5
20968,2890,2
55899,141,3.5
45391,3421,3.5
12926,5782,4.5
49447,597,5
37475,1036,4
29892,5817,4
21164,2048,4
56019,231,3
39086,1485,3
32463,329,4
60422,4027,3
55652,480,4
7724,592,5
52821,2357,5
22968,440,3
24560,8622,4
71246,1801,3.5
1891,2826,3
1220,2915,2
9385,1586,2.5
71473,1200,3
65736,1954,2
10777,5476,0.5
17647,2641,3
40271,6538,5
13560,2762,4
55020,52,4
54143,1777,4
20446,79,3
26882,36,4
38084,344,3
66184,1721,3
13804,3977,3.5
50497,2700,2
15837,648,4
54035,1556,2
65883,4874,4
48275,327,1
40846,2020,4
53838,2100,3.5
7785,2278,3
4621,468,4
37412,3072,3
3783,7171,4
25830,6942,3.5
23450,595,2
10162,252,3
59926,1215,3
44775,3526,4.5
12663,480,5
59203,1959,4
9986,5603,4
57364,733,3
28008,173,3
66053,3210,3.5
24268,1407,5
5596,34,4
62706,316,1
62897,4022,5
66398,486,3
37720,1265,2.5
7304,194,3.5
57375,908,4
17783,255,1
7867,3327,4
51373,111,4
30846,1645,3
31059,3099,3
25811,2454,4
6273,2247,5
36289,457,4
8019,2053,1
56657,588,3
51071,44,4.5
57936,432,4
15993,103,3
36931,7371,3
13021,6,4
34958,7317,5
5665,3752,4
20362,524,5
26935,1411,3
34329,1747,2
27465,2094,2.5
11050,2976,3
4783,1022,3
43383,150,3
27662,6867,3
41951,3060,3
61691,349,3
3840,656,2
44507,434,3
67386,1091,2
23646,2107,4
30493,3512,4.5
34055,1639,4.5
22740,783,3
14134,3983,4.5
15970,5010,1.5
32747,5349,4
31075,590,3
67012,10,3
24937,2369,2
48767,2916,4.5
27920,34048,3
54315,2686,5
42449,7153,5
41188,3688,2
48285,527,4
13967,1603,4
43389,653,2
49238,303,2
42986,2182,3
21947,1304,3
25542,60,3
42671,508,3.5
5529,1240,3.5
46535,5015,5
34804,4386,3.5
572,5955,3
63258,2117,4
28355,480,4
42791,2121,3
65315,522,2
34658,2974,2
4926,6,5
10595,247,3
58387,282,3.5
51510,7757,4.5
33086,500,3
46305,541,4.5
51609,1888,2
47952,231,5
69671,1240,5
14774,2915,5
36344,261,4
12112,788,3
44332,3435,4
62850,5618,4
9212,1214,5
1112,1562,1
11847,1684,2.5
64398,1537,4
46600,292,3
47462,231,3
43107,2067,4
49906,318,5
5231,4448,4
38759,1,5
5358,33171,4
29689,442,5
43961,645,4
28770,2205,4.5
15686,728,4
71285,4744,3
11760,4042,4.5
34726,1968,3
69177,3578,4.5
2445,32,4
40634,2915,4.5
25143,708,4
13716,1073,3.5
9208,1204,3
5801,61,3
366,919,5
12644,4803,1
20328,6062,4
19057,852,3
55632,165,4
15158,432,2.5
14411,2001,4
32302,3417,4
41066,5219,3.5
12084,1307,4
56375,236,4
36185,185,5
33969,410,3
64174,2005,3
27468,27700,4.5
43676,161,3
5188,1635,4
368,2804,5
21677,440,3
33521,786,3
30931,2687,4
52024,296,5
11174,474,4
13864,2858,4
45116,6109,4
23297,1186,3
25125,1275,4
62996,292,5
35828,2110,3
45709,3527,5
8244,7,5
11050,1196,4
57480,3391,1
38575,3029,2
65293,2762,4.5
16321,1213,4.5
39612,593,3
57695,158,3
48901,471,3
988,2009,2
22038,3421,4
28889,153,2
64599,2987,3
59551,3363,3
36119,2334,2
15345,490,3
66827,778,5
54321,1198,5
12778,1344,4
46447,3614,2
43635,1380,3.5
21266,1089,5
53714,1278,4.5
54080,46967,2.5
53586,273,3
21564,3081,3
36090,1213,5
46034,420,3
69389,2355,4
15565,474,4
28918,345,4
5112,3201,3
70547,2028,5
37683,40278,4
70873,2628,3
69076,2991,4
66551,1729,3.5
27239,2875,1
46369,780,4
51445,1193,3
31777,1136,4
46497,8531,1
23999,2949,3.5
38766,55232,3
53051,260,0.5
44555,4545,3
65139,2581,2.5
67606,4993,4
65147,4447,4
56213,144,3
10107,2134,4
40524,5349,4.5
2900,6333,5
47977,5941,3
42288,1091,2
49564,4609,1
47118,185,4
49447,3173,3
36570,1096,5
67059,1676,3
5711,1391,3
49310,1517,3
39086,62,3
33319,1653,4.5
9441,592,4
70101,208,3
36754,916,3.5
9473,1687,2
4990,2380,2.5
69385,5663,4
36356,235,4
24148,2405,5
30406,590,5
48725,1391,3
54432,1617,4.5
24407,1264,4
32839,2336,4
15730,1488,4
24851,332,3
58167,1367,3
750,5445,4
46568,4881,4
19661,40629,4
17905,246,3.5
13160,62,5
41252,215,1
68482,586,3
63641,919,4
2697,2028,3
56913,6156,4.5
14145,1485,2
9161,4173,4
3221,5957,3
54640,1172,4
39613,1580,3
34393,1603,2
9957,60937,0.5
15968,253,5
4620,222,4
57122,6157,3
66865,1197,5
55129,2000,4
1494,1284,3
28352,2355,4
24805,2471,1.5
18108,1912,3.5
46622,3693,4
22227,2565,4
6281,4802,3.5
29892,52644,3
8683,922,5
24329,784,2.5
16003,7564,4
13473,1217,5
11990,8360,3.5
68259,1100,3
35496,4238,1
2424,1128,3
23088,32,4
47613,1370,4
31960,1196,4
26473,1707,1
19895,707,4
30950,25,3.5
70762,1683,4
66331,3903,2
24106,2203,5
19193,1210,3.5
20097,2581,3.5
67002,54503,3.5
7315,538,4.5
47690,5060,3
71444,17,2
8849,3000,3
30859,4228,1.5
41313,410,2
8734,45,3
14099,33679,4.5
57035,2329,4.5
31969,2921,4
34703,3666,1
46676,1544,4
20641,833,4
70769,2315,1
48607,8874,4
28982,3501,4
9666,16,4.5
45886,17,5
46113,151,3
68061,3060,4.5
743,252,3
13431,7046,4
8319,2571,5
66057,1270,3
30116,1120,4
48490,538,4.5
41939,788,2
43183,587,5
15472,5219,3
67284,3578,5
25437,519,2
19617,3035,4
21085,2034,3
37722,608,5
68528,2826,3
68722,8601,4.5
15474,308,5
8462,2692,5
18432,736,4
12500,2093,3
15654,1084,3.5
63513,3087,4
13303,1586,0.5
5078,2394,4
17921,1282,4
62146,4464,4
30840,4308,1.5
37053,6708,3
22778,6870,2
32104,1340,3
63095,3619,5
33399,4234,4
38398,2858,5
32838,2366,4
26460,55,4
21192,6711,4.5
30972,802,4.5
42941,1917,3.5
27847,1917,3
14921,2630,1
66130,2019,2.5
23607,750,5
22583,852,3
56407,3608,4
60087,3896,5
2952,37729,4.5
41150,933,4
33401,161,4
67454,356,5
66470,1200,4
3356,535,4
8413,2012,3
51011,1086,4
7727,27822,3
62691,5903,4.5
67189,204,1
57676,1288,4
21429,1513,3
2130,924,4
69374,2018,2
67402,851,4
62967,4718,3.5
46545,474,4
47298,631,2
23635,818,1
31419,648,3
46754,2100,3
28243,1792,3
9902,1425,3.5
62762,1550,3
21390,3173,4
70831,5010,4
50839,1346,3
48097,2074,4
16409,1288,4
20142,435,1
56043,4306,4.5
14591,10,3
28232,8622,3.5
61577,590,5
42067,1515,2
212,434,2
18983,1464,5
63005,4306,4
45950,2926,3
58747,2313,4
34031,8360,3
51673,5139,3.5
5716,316,3
53123,2806,1
25036,1466,3
41548,3701,3
68470,457,4
44128,1641,1.5
60971,5984,2.5
41074,6881,3.5
34309,1517,3
49452,1405,4
59452,5400,3
38593,4673,2
36812,6619,4.5
58357,719,3
51771,4994,3.5
50840,1293,4
26317,109,0.5
52572,6218,3.5
38575,3707,4
34994,494,3
5955,5454,3
65523,150,4
57459,1303,4
22350,356,5
26271,2519,2
30590,3552,3.5
33049,296,4
35277,1101,1.5
11004,237,4
11681,2889,2
18096,680,1
37224,5525,4.5
20812,2245,2.5
56362,1097,3
58357,319,4.5
59269,2168,3.5
68061,3910,3.5
65034,3967,2.5
36367,57243,4.5
39030,32,4.5
14669,1617,4
25750,4226,5
65657,5218,2.5
13793,1441,1
14427,589,4
60666,1090,4
69843,1277,5
32412,4640,4.5
31364,6378,4.5
55336,3016,3
6841,2657,5
18425,7139,4.5
43561,4745,4
47086,53322,4
59859,648,3.5
71179,1232,5
24775,2903,3
39794,3174,3
10860,8481,4.5
368,733,3
40198,206,3
46667,457,3
30146,1438,3
57349,50,4.5
58116,428,5
55726,2011,2
4921,315,3
68377,405,0.5
41381,454,4
64524,1196,5
25806,1259,3
29291,6333,3
13472,49272,3
42009,1620,4
29563,1779,1.5
39065,3705,2.5
11712,51662,4.5
53425,34,3.5
65391,3100,4
35303,1531,3
40393,588,3
8242,2460,2
9902,858,4.5
7711,991,3
24407,596,2
6863,3365,1.5
45720,8529,4
46129,1459,3
34831,2565,4
64821,2783,4
12561,2989,2.5
18059,46970,3.5
24057,5106,0.5
16419,5060,3
3807,786,3
28603,908,4.5
34356,899,4.5
29152,1762,3
42650,1270,3
19924,59026,3.5
19261,2137,4
36608,1201,3
46676,2989,5
4666,589,3
7368,393,3
7838,1356,4
57313,180,3.5
17386,593,4
11778,3,3
57060,5378,2.5
63129,266,3
62613,371,3
66865,353,3
52145,1208,5
59610,1094,2
22108,516,4
23452,1619,4
43647,344,2
37797,1544,1
9020,2174,4
51422,550,3
33476,2699,2.5
24307,736,4
65075,153,4
32789,1345,4
3211,107,3
64225,1961,3.5
59591,477,5
41584,1374,4
42383,3755,1
46225,150,3
52719,1653,4.5
70362,2872,3
23432,5060,4
30900,745,4
2875,376,4
5507,3256,3.5
40143,480,4
12274,231,4
7838,3469,4
71217,4232,3.5
7304,51540,4
65327,2300,5
66944,2472,3
69340,3285,2
62332,1387,2.5
37077,54001,3
22402,55765,3
6273,579,3
28425,934,2
45906,1196,5
2799,733,4
40648,1957,4.5
22609,104,4
27040,1909,2.5
39541,1416,1
70164,971,3
60092,2518,2
60053,6537,3
60571,1219,4
26842,589,3.5
15061,5489,3.5
52586,70,4.5
68130,223,5
45213,42725,3.5
52922,3996,3
38861,2719,3
58192,3094,3
52500,2688,3
6478,944,5
12752,3765,3
59239,1792,3
50164,619,5
41538,4128,3
25693,70,2.5
6272,1275,3
37694,34,3
39764,1654,4
23707,1259,4.5
53231,1,4
68801,2,3
50895,319,3
22006,348,4
56972,3257,0.5
14458,5025,1
23435,6,4
53042,3785,4
13131,3053,4
59598,7985,3
58000,48516,4.5
69167,1722,1
2802,8798,4.5
50561,909,5
55071,2628,1
64021,1916,4
21068,1148,5
5177,4880,2
50573,2009,4
6104,3988,0.5
40472,1224,5
44966,1645,3
49729,1994,3.5
12221,53121,3.5
32047,913,4
27115,2109,3
3391,563,4
20450,1204,5
23799,8502,0.5
24727,1200,5
16669,4475,3
47456,3273,1.5
68853,596,3
3241,1391,4
22418,1580,3.5
57122,1214,4
67004,353,3
10061,2871,4
46181,1079,3.5
51323,1653,3.5
15950,8810,1.5
23718,5299,3.5
51475,94,5
24661,2716,5
23520,5464,2.5
44351,539,1.5
10427,4963,1.5
2902,733,4
65631,1645,1.5
20722,147,4
53472,1784,2
8114,3510,2
13911,3053,2
71372,5049,3
40003,49530,3.5
13627,1310,3
17016,2035,5
59632,1253,4
38283,860,4
65427,909,4
15037,2297,4
16082,5791,3.5
32268,527,4
8849,900,3
34534,3994,5
27239,2617,2.5
42485,912,5
43486,3255,3.5
25427,1207,5
24775,2176,3.5
41302,1569,3.5
70109,446,5
13094,2605,3
60417,1569,5
3274,2152,3
45459,1377,4
43619,1875,4
36026,2134,2
44560,288,1
63134,4239,4
31327,1399,3.5
31087,1320,3
9374,21,5
19990,588,5
12263,2266,4
22245,1302,1
52409,2353,3.5
38956,539,1
60450,6155,1
4665,595,3
32148,2291,4
58657,1206,0.5
39272,7347,3.5
51311,750,4
36488,968,3
42567,8798,4.5
48910,5464,3
51993,1019,3
51033,4041,3.5
4107,592,1
32073,3039,4
13231,1961,5
39778,4306,4
49990,5299,4.5
8130,1722,4
6179,1997,4
57201,485,3
25956,2947,2
37114,2617,4
55617,435,3
48866,2762,4
23822,532,3
34783,1018,2.5
10057,166,2.5
4049,105,4.5
24315,1132,4
21368,527,4
12981,161,5
35516,153,4
65293,3616,3
22786,2028,3
23908,2379,1
65167,2058,3.5
51954,4085,4
43798,550,5
20625,1391,3
39365,3181,4
39420,593,5
29894,3114,3
11918,3967,3
10739,34437,4
8395,1346,4
52766,508,4
1026,1438,2
49929,4963,4
62437,348,4
21688,33162,3.5
31733,661,3
32111,1304,5
50041,4262,3.5
10984,1020,4
52751,1391,4
55264,780,4
21222,933,4
2069,3125,4
55465,1974,1
47223,422,5
34777,7143,4
45443,3677,2.5
52615,318,1
57745,3707,3.5
66566,2739,4
4612,2159,4
27941,21,3
30005,920,4
53545,704,1
14344,412,4
49541,673,4
52519,32,5
30296,3791,3
6324,1082,4
63160,2108,4
59086,3361,3
17001,356,4
1796,261,4
33734,2455,4
43397,7444,2.5
68048,1006,4
66322,260,3
12739,1517,5
63762,2268,2.5
54028,477,4
19191,2433,3
45045,5106,2
46846,1610,3
7494,1620,3.5
42779,2022,2
4403,5505,4.5
25542,353,5
49821,2541,2
56684,2640,3
32384,3685,4
27125,1210,4
24240,2321,3
48623,3697,2
33952,356,3
3440,3698,3.5
56144,160,3
42407,2639,3
59131,356,3
34201,317,3
67292,1210,3.5
48191,5337,3.5
33259,916,5
43530,79,4
45894,1092,3
7304,5225,3.5
11433,160,1
16327,110,4
65754,8641,3.5
43389,1,4
9466,708,4
13894,2871,4
31375,5672,3
45779,361,4
2728,296,4
27177,1387,5
1174,2380,2.5
71217,8950,4.5
50350,7162,5
7359,4446,3
8240,7004,4
41328,97,1
66300,1270,5
19307,349,4
5745,4103,4
29900,51662,3.5
49137,4019,4
58345,830,3.5
51056,555,4
9196,1573,3
34349,733,3
59269,31038,3
7078,800,4
26268,5989,3
9922,1103,4
27751,707,1
30031,153,2
38234,1682,1.5
31327,1241,2.5
51151,2093,3
54653,5502,5
38901,172,2
68099,266,3
42366,33166,3.5
20417,1258,5
20801,360,3
34154,2105,3.5
32813,1704,5
63289,150,3
55698,1917,4
11947,1270,2.5
9595,4878,4.5
46188,141,3
45008,3175,4
44639,1227,4.5
61967,1356,5
21143,736,4
29094,292,3
59435,253,3
39846,296,1
17622,1034,3
13595,1449,4
57206,1079,3
1377,4082,4
65077,380,4
17276,2000,4
37046,367,5
16330,6296,3.5
70517,788,3.5
63726,1515,3
9547,965,4
30846,4367,2
66788,1193,5
7184,153,3
56088,2413,4
66253,1777,4
25255,2349,4
32900,1380,5
32301,4220,4
58318,163,3
25936,1017,3
67104,39,4
42418,34,3.5
38140,6,3
24194,3157,0.5
33389,3175,4
57526,2394,4
63346,1732,4
7478,1573,0.5
59086,3176,3
56423,345,4
20143,19,4
57200,497,3
52607,1257,4
29435,49910,4
38863,4132,1
26190,778,5
12135,1717,4
33364,94,3
58759,5618,0.5
2729,1261,4
15006,44,4
68482,225,4
12972,185,2
36610,5954,3.5
62881,296,3
3782,647,4
10425,3863,2
14155,4029,3
62803,4011,4
13927,4223,4.5
25109,923,5
10493,1517,4
3466,1862,2
60374,25,4.5
2844,586,3
49257,253,4.5
57132,185,3
11861,344,4
25874,2034,3
33349,449,4
61837,1562,4
40137,1230,5
7774,3451,4
61609,2076,4.5
10238,882,2
66503,349,3
56779,527,4
63086,4881,2
58319,2571,4
71194,6218,2
42543,1375,4
13439,2046,3
7699,1198,5
62,592,3
26515,446,5
37778,3396,4
50855,500,5
22899,5151,3
27358,8360,4.5
66943,1739,0.5
50167,5308,2
27324,1016,3
41303,8665,5
8524,1204,4
17684,2179,3
43194,500,2
1655,1772,1
40136,2575,4.5
14451,1270,4
27003,4201,4.5
71250,1848,4
38061,477,4
7028,253,4
37612,96,4
54994,4014,4
69004,3946,2.5
28024,6773,4.5
7287,1304,4
58049,48142,3.5
53525,1258,4
29027,8861,2.5
29442,33124,4
4587,1573,3
2624,3481,5
24695,3328,5
47598,587,3
50813,1376,2
42447,48516,4.5
47531,5401,4
5917,3362,3
30531,3479,4
69073,3388,2
50008,2395,4
67443,4091,3
62917,778,4
50302,1620,4
23387,5440,3.5
51771,1206,5
63658,33794,4
24007,20,3
54854,750,4
32321,3198,3
10587,2394,3
34329,342,3.5
30,1544,4
20708,3670,5
58017,339,3
43469,4054,4.5
49100,7,4
1811,6957,4.5
62572,30707,4
3687,1643,5
47407,1476,1
48737,869,4
38807,1407,3
57455,2409,2
38388,1610,5
41662,344,2
31493,2710,5
37177,1809,5
28446,45672,1
1817,1095,2
51707,4963,4.5
53480,6808,4
55230,1515,3
28561,4963,3
62130,3135,4
51347,858,4.5
66799,553,5
56665,300,4
38766,50,4
64865,49272,4.5
39044,1185,5
5103,1653,4
19435,7088,3.5
11174,3105,5
42096,3624,4
31872,56775,4
4894,2987,5
29326,368,3
20477,2333,3
19116,2082,4
26522,322,5
40164,3173,5
66881,3435,4
60072,719,3
46768,2620,4
71179,1288,5
31770,45186,4
48877,2551,4
47350,1892,3
13121,5505,4
38434,1183,5
48115,1911,2
11853,1344,5
58009,590,5
11022,6365,5
19268,2700,1
50858,4011,4
45557,1029,4
48159,1794,3
42612,435,4
50742,2997,3
63988,4896,3
46416,1274,5
449,3578,5
19063,21,1
18194,2692,4.5
32916,2020,5
67435,1320,3
7350,3576,4
4534,8045,5
63629,1396,5
66392,1617,4
28128,1573,4.5
21417,3317,4
42450,4665,1
71379,3261,4
7522,508,4
45225,923,4.5
17618,2944,4
35729,1464,5
67012,316,3
62722,5459,4
64023,434,4
36207,733,3
70591,7981,4
37412,1407,3
20797,3959,5
47079,356,5
2529,288,4
69290,2600,3
5823,472,3
48015,26745,5
34568,5679,4.5
56416,3703,3
68081,1777,4
36743,1225,4.5
4385,208,3.5
17803,953,3
56030,111,4
11528,441,5
59081,3157,3
21495,1954,3.5
38955,930,4.5
21827,1200,5
10966,2948,4
12248,2348,3.5
19892,1747,3
59770,5900,4
10500,370,2.5
54465,2404,3
66085,2021,2
28716,1954,5
7838,1186,4
58753,589,4
34180,524,3.5
70676,3911,4
54136,2640,2.5
61156,5506,3
43094,2716,4.5
29542,1794,5
19079,51540,2.5
4538,2174,5
18747,1573,0.5
54231,1196,5
47910,5902,4.5
11904,1,3
26623,5454,2
59063,3276,1.5
6684,1623,2
31023,4963,5
53729,4104,3
70816,7846,2
54185,1409,4
32168,47,4
21757,661,4
65812,1961,4.5
52844,5954,3
25663,2208,3
36351,1317,2
15603,3527,2
69989,5782,5
30918,27821,4.5
68880,294,4
25830,3897,5
3191,1784,4
41848,1198,4.5
27232,765,3
1090,527,4.5
69791,1617,5
19767,1680,3.5
55346,227,3
25354,5299,3.5
27313,48142,2
52306,2174,4.5
20158,1641,5
33766,6190,3.5
40751,6791,3.5
18687,11,4
18112,154,4
32157,733,4
28082,2105,2
50,344,1
31654,1199,5
65606,3785,3
18510,628,4.5
68323,1961,4
68274,1219,5
11871,92,1
59915,3751,4
26201,4754,4.5
347,1270,3
57637,6541,3
30474,329,4
55167,316,1
34621,5010,3
41813,3683,4
24712,1610,3
19542,485,3
55667,160,3
43706,2455,4.5
13335,1923,4
22639,1124,5
29553,4857,5
10563,56757,4
30724,6059,3
28875,60760,3
3025,296,4
45008,1123,3
29843,2764,4
37564,2706,3
48681,8784,4
12643,1950,3
30500,3181,4
15124,5673,4.5
69783,1954,3
39965,2420,5
56009,1265,4
37294,8937,1.5
28938,1259,1.5
1096,2700,3.5
49748,1210,5
60953,5375,2
46622,1336,1
13304,7027,3.5
7686,225,3
29395,2719,3
69414,1387,3.5
39122,1291,5
46602,5265,3
479,2336,4
15700,353,1
63475,1466,3
39122,3174,4
46082,2524,3
44994,2353,4
22486,448,3
1336,110,3
17461,6377,5
26679,1597,4
46930,7247,2.5
67161,597,3
49946,2085,5
23846,1556,1
16133,18,3
14849,540,4
59903,1136,4
35021,3083,4
22409,1573,4
38315,380,2
45991,27801,3
2426,3450,5
46460,1801,1
34,595,4
58513,1100,3
54945,3977,3
36665,7934,4
70342,3760,4.5
9698,158,4
63478,588,3
9757,780,3
35467,1917,3
30020,6796,3.5
35657,1310,3
21955,1131,3
69246,1948,4
7568,1997,5
40502,50,5
41566,1721,2
30614,280,4
67788,2662,2
66463,1,4
44087,265,3
23695,7369,0.5
52575,1610,3
47394,558,2
2072,552,3
62499,3176,4
58242,1172,5
66209,3882,2
17750,593,4
45984,6238,0.5
803,1949,4
68399,2338,1
31118,838,3
44355,329,4
28789,8528,4
29619,2699,4
49636,4022,4
2315,5449,0.5
28788,585,2
28130,160,4
48891,750,3
45987,1020,4
36085,2500,5
46494,2572,3
38686,1264,4
26174,653,3
41528,1380,3
22291,110,4
29655,993,5
29891,648,3
36280,3873,3.5
70332,30707,4.5
13729,2916,3
2566,477,4
51148,678,3
60451,3798,3.5
40223,747,1
20597,1748,3
27194,2359,4.5
8618,2336,4
29755,5292,4
4785,160,5
23031,1282,3
27040,3147,4.5
40086,101,4
41781,454,5
12887,186,1.5
59766,4005,2.5
39113,172,2.5
7315,724,3
61632,2717,3
28899,2353,3.5
26935,608,5
13429,1985,2
48046,1704,3.5
996,161,3
63710,16,3
56707,3263,4
1058,171,5
22521,3101,4
9755,329,3
16764,164,3
3369,1722,4
23837,2712,1
8683,6323,3
69545,2657,4
31205,1183,2
33025,1247,5
39869,1228,5
5129,5803,3
44466,2642,1.5
41110,267,4
55483,2357,4
18300,21,3
15824,150,5
28645,3359,4
49112,4701,5
29436,1274,5
17267,466,3
63056,51662,3.5
22858,26055,4
32921,1233,5
33107,616,5
63375,3083,5
10910,1282,4
12656,5445,1
8763,337,4
6352,781,3
37438,785,1
52704,288,1
34940,1582,4
41020,799,5
31658,455,1
17054,196,3
4578,2135,3
4235,1748,4
57389,611,2
42368,2289,4
65631,2947,4.5
27016,1377,4
29017,1517,4
32841,1885,3
51791,349,3
556,338,3
48915,3439,5
47320,1222,4
35405,2108,4
22091,2474,3
44921,10,3
50658,5225,3.5
61718,553,3
57632,940,4.5
71281,2735,3
9172,1544,4
53099,2997,5
42499,1201,5
58276,1907,3.5
60435,52,3
7078,3684,3.5
14040,3210,4
60636,249,4.5
22110,6250,2.5
68680,5816,4
11185,1221,5
38127,527,5
61332,1345,4
32987,2762,2.5
1906,1252,2
40237,1965,5
22758,3201,4
69479,750,5
59463,3744,3
43356,3358,3
59573,31410,2.5
55519,2100,4
56714,924,3.5
64942,1580,3
15350,2573,3
34324,6530,4.5
32796,1235,4
29690,355,1
6398,640,3
23866,1361,5
69267,256,2
23493,1266,3.5
38616,345,4
30392,5630,4
12781,6880,2.5
65345,471,3
14885,3152,3.5
20997,1373,3
8480,3257,2.5
12730,6539,5
3624,3793,3
49684,1221,4
56259,1101,3
56561,6287,3.5
62151,48780,5
27562,5954,4
49984,590,4.5
61316,4310,5
7246,6,3
22077,1513,4
23032,7883,4.5
3241,350,3
46642,1356,5
65411,2028,4
55955,231,1.5
19545,5528,3
62930,204,1
56295,434,3
70687,2115,4
24937,1682,3.5
31138,5069,3.5
45084,4546,3.5
67716,36,5
26490,296,2
3378,2023,4
69373,2124,1
41280,2012,3
15243,1882,3
31505,30825,4
8594,289,1
18692,26386,5
47507,2021,3
13490,5,2
54385,26696,4.5
29613,2005,4
19699,45728,4
27584,555,3
37317,2759,4
50266,3414,5
50524,52722,3.5
19961,818,3
41948,282,2
19191,2762,5
40995,1694,3
41443,2161,3
56215,56788,4
69054,3247,3
45255,1605,3
23644,1204,4
4888,724,3
13452,1247,5
34403,1372,3
69138,47,4
20244,1968,2
31148,3429,5
